datetime,dust,mq135,mq131,mq4,temperature,pressure,altitude
Sat Sep 30 11:40:37 2023,2845,0,0,0,21.9,96386,418.7
Sat Sep 30 11:40:37 2023,2845,0,0,0,22.0,96398,418.61
Sat Sep 30 11:40:37 2023,2846,0,0,0,23.0,96628,400.69
Sat Sep 30 11:40:37 2023,2846,0,0,0,22.8,96558,418.01
Sat Sep 30 11:40:37 2023,2847,0,0,0,23.2,96685,392.81
Sat Sep 30 11:40:38 2023,2845,0,0,0,23.3,96698,392.73
Sat Sep 30 11:40:38 2023,2842,0,0,0,23.3,96689,392.81
Sat Sep 30 11:40:38 2023,2843,0,0,0,23.3,96688,393.68
Sat Sep 30 11:40:38 2023,2847,0,0,0,23.3,96696,392.81
Sat Sep 30 11:40:38 2023,2846,0,0,0,23.3,96692,392.81
Sat Sep 30 11:40:39 2023,2859,0,0,0,23.3,96697,392.64
Sat Sep 30 11:40:39 2023,2845,0,0,0,23.3,96703,392.29
Sat Sep 30 11:40:39 2023,2848,0,0,0,23.3,96700,392.47
Sat Sep 30 11:40:39 2023,2846,0,0,0,23.3,96696,392.81
Sat Sep 30 11:40:39 2023,2845,0,0,0,23.1,96637,398.35
Sat Sep 30 11:40:40 2023,2842,0,0,0,23.3,96692,392.47
Sat Sep 30 11:40:40 2023,2848,0,0,0,23.3,96690,393.51
Sat Sep 30 11:40:40 2023,2845,0,0,0,23.4,96688,392.9
Sat Sep 30 11:40:40 2023,2845,0,0,0,23.4,96680,393.94
Sat Sep 30 11:40:40 2023,2847,0,0,0,23.4,96687,392.81
Sat Sep 30 11:40:41 2023,2844,0,0,0,22.3,96400,419.22
Sat Sep 30 11:40:41 2023,2818,0,0,0,22.3,96400,410.9
Sat Sep 30 11:40:41 2023,2844,0,0,0,23.4,96657,395.49
Sat Sep 30 11:40:41 2023,2843,0,0,0,23.3,96649,396.27
Sat Sep 30 11:40:41 2023,2846,0,0,0,23.4,96660,396.62
Sat Sep 30 11:40:42 2023,2846,0,0,0,22.7,96465,410.21
Sat Sep 30 11:40:42 2023,2842,0,0,0,22.7,96458,413.67
Sat Sep 30 11:40:42 2023,2845,0,0,0,22.7,96448,414.45
Sat Sep 30 11:40:42 2023,2845,0,0,0,22.7,96438,414.8
Sat Sep 30 11:40:42 2023,2846,0,0,0,22.7,96443,414.45
Sat Sep 30 11:40:43 2023,2847,0,0,0,22.8,96433,415.49
Sat Sep 30 11:40:43 2023,2843,0,0,0,22.7,96461,405.97
Sat Sep 30 11:40:43 2023,2839,0,0,0,23.8,96612,416.71
Sat Sep 30 11:40:43 2023,2846,0,0,0,23.6,96582,405.53
Sat Sep 30 11:40:43 2023,2843,0,0,0,24.0,96687,393.33
Sat Sep 30 11:40:43 2023,2842,0,0,0,24.0,96698,392.38
Sat Sep 30 11:40:44 2023,2845,0,0,0,24.1,96709,392.04
Sat Sep 30 11:40:44 2023,2843,0,0,0,24.1,96709,390.82
Sat Sep 30 11:40:44 2023,2844,0,0,0,24.0,96707,391.08
Sat Sep 30 11:40:44 2023,2843,0,0,0,24.0,96712,391.17
Sat Sep 30 11:40:44 2023,2843,0,0,0,24.0,96720,391.52
Sat Sep 30 11:40:46 2023,865,0,0,0,24.0,96721,390.65
Sat Sep 30 11:40:46 2023,669,0,0,0,24.0,96719,390.74
Sat Sep 30 11:40:46 2023,501,0,0,0,24.0,96719,391.08
Sat Sep 30 11:40:46 2023,539,0,0,0,24.0,96711,391.26
Sat Sep 30 11:40:46 2023,628,0,0,0,24.0,96706,391.0
Sat Sep 30 11:40:46 2023,754,0,0,0,24.0,96710,391.17
Sat Sep 30 11:40:47 2023,0,0,0,0,22.6,96332,423.04
Sat Sep 30 11:40:47 2023,2843,0,0,0,24.0,96715,390.74
Sat Sep 30 11:40:47 2023,2846,0,0,0,24.1,96723,389.87
Sat Sep 30 11:40:47 2023,2844,0,0,0,24.1,96723,390.31
Sat Sep 30 11:40:47 2023,2845,0,0,0,24.1,96721,390.74
Sat Sep 30 11:40:49 2023,0,0,0,0,24.1,96712,391.34
Sat Sep 30 11:40:49 2023,2842,0,0,0,24.1,96712,390.82
Sat Sep 30 11:40:49 2023,2845,0,0,0,24.1,96709,391.26
Sat Sep 30 11:40:49 2023,2845,0,0,0,24.1,96706,391.78
Sat Sep 30 11:40:49 2023,2842,0,0,0,24.0,96699,392.29
Sat Sep 30 11:40:50 2023,0,0,0,0,24.0,96701,391.86
Sat Sep 30 11:40:50 2023,2845,0,0,0,24.0,96695,392.29
Sat Sep 30 11:40:50 2023,2846,0,0,0,24.0,96696,392.73
Sat Sep 30 11:40:50 2023,2846,0,0,0,23.9,96697,392.38
Sat Sep 30 11:40:50 2023,2846,0,0,0,23.9,96694,392.55
Sat Sep 30 11:40:51 2023,2843,0,0,0,23.9,96694,392.73
Sat Sep 30 11:40:51 2023,2846,0,0,0,23.9,96694,393.33
Sat Sep 30 11:40:51 2023,2842,0,0,0,23.9,96693,392.64
Sat Sep 30 11:40:51 2023,2845,0,0,0,23.9,96695,392.9
Sat Sep 30 11:40:51 2023,0,0,0,0,23.9,96693,392.81
Sat Sep 30 11:40:52 2023,2846,0,0,0,23.9,96692,392.99
Sat Sep 30 11:40:52 2023,2848,0,0,0,23.9,96695,392.64
Sat Sep 30 11:40:52 2023,2843,0,0,0,23.9,96689,392.55
Sat Sep 30 11:40:52 2023,2843,0,0,0,23.9,96696,392.73
Sat Sep 30 11:40:52 2023,0,0,0,0,23.9,96695,392.9
Sat Sep 30 11:40:53 2023,2844,0,0,0,23.9,96693,392.29
Sat Sep 30 11:40:53 2023,2843,0,0,0,23.9,96693,392.73
Sat Sep 30 11:40:53 2023,2842,0,0,0,23.9,96694,392.55
Sat Sep 30 11:40:53 2023,0,0,0,0,23.9,96695,392.55
Sat Sep 30 11:40:54 2023,2843,0,0,0,23.9,96692,393.16
Sat Sep 30 11:40:54 2023,2845,0,0,0,23.9,96696,393.07
Sat Sep 30 11:40:54 2023,0,0,0,0,23.9,96689,392.99
Sat Sep 30 11:40:55 2023,2843,0,0,0,23.8,96687,392.9
Sat Sep 30 11:40:55 2023,2845,0,0,0,23.8,96695,392.81
Sat Sep 30 11:40:55 2023,2843,0,0,0,23.8,96685,393.16
Sat Sep 30 11:40:55 2023,0,0,0,0,23.8,96694,392.73
Sat Sep 30 11:40:55 2023,0,0,0,0,23.8,96695,392.9
Sat Sep 30 11:40:57 2023,2845,0,0,0,23.8,96692,392.64
Sat Sep 30 11:40:57 2023,2846,0,0,0,23.8,96691,392.99
Sat Sep 30 11:40:57 2023,2844,0,0,0,23.8,96685,393.07
Sat Sep 30 11:40:57 2023,0,0,0,0,23.9,96688,393.59
Sat Sep 30 11:40:57 2023,0,0,0,0,23.9,96695,393.25
Sat Sep 30 11:40:58 2023,2845,0,0,0,23.9,96691,393.07
Sat Sep 30 11:40:58 2023,0,0,0,0,23.9,96684,392.99
Sat Sep 30 11:40:58 2023,0,0,0,0,23.9,96693,392.99
Sat Sep 30 11:40:59 2023,2847,0,0,0,23.9,96695,392.29
Sat Sep 30 11:40:59 2023,2845,0,0,0,23.9,96694,392.47
Sat Sep 30 11:40:59 2023,0,0,0,0,23.9,96694,393.07
Sat Sep 30 11:40:59 2023,0,0,0,0,23.9,96700,393.16
Sat Sep 30 11:40:59 2023,2843,0,0,0,23.9,96696,392.73
Sat Sep 30 11:41:00 2023,2845,0,0,0,23.9,96695,392.21
Sat Sep 30 11:41:00 2023,0,0,0,0,23.9,96702,392.04
Sat Sep 30 11:41:00 2023,0,0,0,0,24.0,96707,391.6
Sat Sep 30 11:41:00 2023,2839,0,0,0,24.0,96703,392.29
Sat Sep 30 11:41:01 2023,2844,0,0,0,23.9,96696,392.9
Sat Sep 30 11:41:01 2023,0,0,0,0,23.9,96698,392.73
Sat Sep 30 11:41:01 2023,0,0,0,0,24.0,96698,392.38
Sat Sep 30 11:41:01 2023,2839,0,0,0,24.0,96697,392.38
Sat Sep 30 11:41:02 2023,2843,0,0,0,23.9,96698,392.29
Sat Sep 30 11:41:02 2023,0,0,0,0,24.0,96697,392.73
Sat Sep 30 11:41:02 2023,0,0,0,0,24.0,96702,392.12
Sat Sep 30 11:41:02 2023,2843,0,0,0,24.0,96701,392.29
Sat Sep 30 11:41:02 2023,2841,0,0,0,24.0,96704,391.6
Sat Sep 30 11:41:04 2023,0,0,0,0,24.0,96709,391.52
Sat Sep 30 11:41:04 2023,0,0,0,0,24.0,96714,391.43
Sat Sep 30 11:41:04 2023,2843,0,0,0,23.9,96709,391.95
Sat Sep 30 11:41:04 2023,2843,0,0,0,23.9,96708,392.12
Sat Sep 30 11:41:05 2023,0,0,0,0,23.9,96709,391.26
Sat Sep 30 11:41:05 2023,0,0,0,0,23.9,96712,391.6
Sat Sep 30 11:41:05 2023,2831,0,0,0,23.9,96714,391.34
Sat Sep 30 11:41:05 2023,2843,0,0,0,23.9,96712,391.08
Sat Sep 30 11:41:05 2023,2844,0,0,0,23.9,96711,391.26
Sat Sep 30 11:41:06 2023,0,0,0,0,23.8,96716,390.82
Sat Sep 30 11:41:06 2023,0,0,0,0,23.8,96709,392.04
Sat Sep 30 11:41:06 2023,2843,0,0,0,23.8,96703,392.04
Sat Sep 30 11:41:06 2023,2843,0,0,0,23.8,96699,392.04
Sat Sep 30 11:41:06 2023,2842,0,0,0,23.8,96696,392.29
Sat Sep 30 11:41:08 2023,0,0,0,0,23.7,96703,391.95
Sat Sep 30 11:41:08 2023,0,0,0,0,23.7,96703,392.21
Sat Sep 30 11:41:08 2023,2842,0,0,0,23.7,96691,392.99
Sat Sep 30 11:41:08 2023,2844,0,0,0,23.6,96695,393.51
Sat Sep 30 11:41:08 2023,2843,0,0,0,23.6,96682,393.42
Sat Sep 30 11:41:09 2023,0,0,0,0,23.6,96693,392.21
Sat Sep 30 11:41:09 2023,2843,0,0,0,23.6,96698,392.38
Sat Sep 30 11:41:09 2023,2843,0,0,0,23.6,96700,392.73
Sat Sep 30 11:41:09 2023,2843,0,0,0,23.6,96700,392.12
Sat Sep 30 11:41:09 2023,2847,0,0,0,23.6,96695,392.29
Sat Sep 30 11:41:10 2023,0,0,0,0,23.6,96699,392.38
Sat Sep 30 11:41:10 2023,2851,0,0,0,23.6,96690,392.9
Sat Sep 30 11:41:10 2023,2844,0,0,0,23.6,96690,392.81
Sat Sep 30 11:41:10 2023,2844,0,0,0,23.6,96687,392.99
Sat Sep 30 11:41:10 2023,2845,0,0,0,23.6,96692,393.07
Sat Sep 30 11:41:11 2023,0,0,0,0,23.6,96697,392.64
Sat Sep 30 11:41:11 2023,2845,0,0,0,23.6,96691,393.07
Sat Sep 30 11:41:11 2023,2847,0,0,0,23.6,96691,392.9
Sat Sep 30 11:41:11 2023,2842,0,0,0,23.6,96693,392.47
Sat Sep 30 11:41:11 2023,2845,0,0,0,23.6,96684,392.9
Sat Sep 30 11:41:12 2023,0,0,0,0,23.6,96697,392.38
Sat Sep 30 11:41:12 2023,2842,0,0,0,23.7,96703,392.12
Sat Sep 30 11:41:12 2023,2843,0,0,0,23.7,96699,392.73
Sat Sep 30 11:41:12 2023,2843,0,0,0,23.7,96696,392.55
Sat Sep 30 11:41:12 2023,2845,0,0,0,23.7,96696,392.73
Sat Sep 30 11:41:13 2023,0,0,0,0,23.7,96695,392.99
Sat Sep 30 11:41:13 2023,2844,0,0,0,23.7,96701,392.29
Sat Sep 30 11:41:13 2023,2842,0,0,0,23.7,96711,391.08
Sat Sep 30 11:41:13 2023,2845,0,0,0,23.7,96717,390.48
Sat Sep 30 11:41:13 2023,2843,0,0,0,23.7,96719,391.0
Sat Sep 30 11:41:14 2023,2844,0,0,0,23.8,96715,390.74
Sat Sep 30 11:41:14 2023,2842,0,0,0,23.7,96720,390.39
Sat Sep 30 11:41:14 2023,2845,0,0,0,23.7,96715,390.91
Sat Sep 30 11:41:14 2023,2844,0,0,0,23.7,96721,390.65
Sat Sep 30 11:41:14 2023,0,0,0,0,23.7,96713,391.6
Sat Sep 30 11:41:15 2023,2842,0,0,0,23.7,96708,392.04
Sat Sep 30 11:41:15 2023,2842,0,0,0,23.7,96699,392.38
Sat Sep 30 11:41:15 2023,2842,0,0,0,23.7,96691,392.29
Sat Sep 30 11:41:15 2023,2843,0,0,0,23.7,96697,392.81
Sat Sep 30 11:41:15 2023,0,0,0,0,23.7,96690,392.99
Sat Sep 30 11:41:16 2023,2841,0,0,0,23.6,96692,392.81
Sat Sep 30 11:41:16 2023,2844,0,0,0,23.6,96686,393.07
Sat Sep 30 11:41:16 2023,2840,0,0,0,23.6,96693,393.25
Sat Sep 30 11:41:16 2023,2843,0,0,0,23.6,96681,392.81
Sat Sep 30 11:41:16 2023,0,0,0,0,23.6,96688,393.33
Sat Sep 30 11:41:17 2023,2841,0,0,0,23.5,96693,393.16
Sat Sep 30 11:41:17 2023,2838,0,0,0,23.5,96694,393.33
Sat Sep 30 11:41:17 2023,2844,0,0,0,23.5,96686,393.07
Sat Sep 30 11:41:17 2023,0,0,0,0,23.5,96690,393.33
Sat Sep 30 11:41:19 2023,2843,0,0,0,23.4,96695,393.07
Sat Sep 30 11:41:19 2023,2847,0,0,0,23.4,96695,392.81
Sat Sep 30 11:41:19 2023,2843,0,0,0,23.4,96688,393.16
Sat Sep 30 11:41:19 2023,0,0,0,0,23.4,96693,392.73
Sat Sep 30 11:41:20 2023,2843,0,0,0,23.4,96692,393.42
Sat Sep 30 11:41:20 2023,2844,0,0,0,23.4,96692,392.81
Sat Sep 30 11:41:20 2023,2841,0,0,0,23.4,96688,392.9
Sat Sep 30 11:41:20 2023,0,0,0,0,23.4,96694,392.81
Sat Sep 30 11:41:20 2023,0,0,0,0,23.4,96691,392.9
Sat Sep 30 11:41:21 2023,2841,0,0,0,23.3,96690,393.07
Sat Sep 30 11:41:21 2023,2846,0,0,0,23.4,96688,392.64
Sat Sep 30 11:41:21 2023,0,0,0,0,23.4,96696,392.81
Sat Sep 30 11:41:21 2023,0,0,0,0,23.4,96698,393.16
Sat Sep 30 11:41:22 2023,2843,0,0,0,23.4,96694,393.25
Sat Sep 30 11:41:22 2023,2843,0,0,0,23.4,96693,392.47
Sat Sep 30 11:41:22 2023,0,0,0,0,23.4,96698,392.29
Sat Sep 30 11:41:22 2023,0,0,0,0,23.4,96703,392.81
Sat Sep 30 11:41:22 2023,2842,0,0,0,23.4,96693,392.12
Sat Sep 30 11:41:23 2023,2842,0,0,0,23.4,96701,392.64
Sat Sep 30 11:41:23 2023,0,0,0,0,23.4,96693,392.9
Sat Sep 30 11:41:23 2023,0,0,0,0,23.5,96701,392.9
Sat Sep 30 11:41:23 2023,2843,0,0,0,23.4,96695,393.16
Sat Sep 30 11:41:24 2023,2844,0,0,0,23.5,96709,391.52
Sat Sep 30 11:41:24 2023,0,0,0,0,23.5,96704,391.78
Sat Sep 30 11:41:24 2023,0,0,0,0,23.5,96708,391.69
Sat Sep 30 11:41:24 2023,2843,0,0,0,23.5,96710,391.69
Sat Sep 30 11:41:25 2023,0,0,0,0,23.5,96702,391.86
Sat Sep 30 11:41:25 2023,0,0,0,0,23.5,96699,392.29
Sat Sep 30 11:41:25 2023,2841,0,0,0,23.5,96703,392.29
Sat Sep 30 11:41:25 2023,2843,0,0,0,23.5,96702,392.12
Sat Sep 30 11:41:26 2023,0,0,0,0,23.4,96698,392.04
Sat Sep 30 11:41:26 2023,0,0,0,0,23.4,96700,392.12
Sat Sep 30 11:41:26 2023,2844,0,0,0,23.4,96702,391.6
Sat Sep 30 11:41:26 2023,2843,0,0,0,23.4,96701,392.04
Sat Sep 30 11:41:27 2023,0,0,0,0,23.5,96701,392.38
Sat Sep 30 11:41:27 2023,0,0,0,0,23.5,96707,392.21
Sat Sep 30 11:41:27 2023,2844,0,0,0,23.5,96702,392.12
Sat Sep 30 11:41:27 2023,2843,0,0,0,23.5,96700,392.55
Sat Sep 30 11:41:27 2023,2845,0,0,0,23.5,96694,392.55
Sat Sep 30 11:41:29 2023,0,0,0,0,23.5,96698,392.47
Sat Sep 30 11:41:29 2023,0,0,0,0,23.5,96698,392.81
Sat Sep 30 11:41:29 2023,2843,0,0,0,23.5,96698,392.55
Sat Sep 30 11:41:29 2023,2877,0,0,0,23.5,96695,392.38
Sat Sep 30 11:41:29 2023,2842,0,0,0,23.5,96688,392.99
Sat Sep 30 11:41:30 2023,0,0,0,0,23.5,96704,391.78
Sat Sep 30 11:41:30 2023,2839,0,0,0,23.5,96700,392.21
Sat Sep 30 11:41:30 2023,2843,0,0,0,23.5,96702,391.95
Sat Sep 30 11:41:30 2023,2843,0,0,0,23.4,96700,392.38
Sat Sep 30 11:41:30 2023,2843,0,0,0,23.4,96694,392.55
Sat Sep 30 11:41:31 2023,0,0,0,0,23.5,96702,392.21
Sat Sep 30 11:41:31 2023,2862,0,0,0,23.5,96698,392.38
Sat Sep 30 11:41:31 2023,2845,0,0,0,23.4,96698,392.81
Sat Sep 30 11:41:31 2023,2861,0,0,0,23.4,96693,392.73
Sat Sep 30 11:41:31 2023,2842,0,0,0,23.5,96698,392.73
Sat Sep 30 11:41:32 2023,0,0,0,0,23.5,96697,392.81
Sat Sep 30 11:41:32 2023,2841,0,0,0,23.5,96693,393.07
Sat Sep 30 11:41:32 2023,2846,0,0,0,23.5,96695,392.47
Sat Sep 30 11:41:32 2023,2843,0,0,0,23.5,96696,392.47
Sat Sep 30 11:41:32 2023,2848,0,0,0,23.5,96700,392.38
Sat Sep 30 11:41:33 2023,0,0,0,0,23.5,96699,392.29
Sat Sep 30 11:41:33 2023,2843,0,0,0,23.5,96698,392.12
Sat Sep 30 11:41:33 2023,2843,0,0,0,23.5,96700,392.12
Sat Sep 30 11:41:33 2023,2841,0,0,0,23.5,96699,392.55
Sat Sep 30 11:41:33 2023,2832,0,0,0,23.4,96697,392.38
Sat Sep 30 11:41:34 2023,0,0,0,0,23.5,96700,392.47
Sat Sep 30 11:41:34 2023,2842,0,0,0,23.5,96701,392.64
Sat Sep 30 11:41:34 2023,2843,0,0,0,23.5,96692,393.16
Sat Sep 30 11:41:34 2023,2845,0,0,0,23.5,96703,392.12
Sat Sep 30 11:41:34 2023,2843,0,0,0,23.5,96701,392.29
Sat Sep 30 11:41:35 2023,2839,0,0,0,23.5,96695,392.38
Sat Sep 30 11:41:35 2023,2844,0,0,0,23.5,96696,392.38
Sat Sep 30 11:41:35 2023,2837,0,0,0,23.5,96695,393.07
Sat Sep 30 11:41:35 2023,2842,0,0,0,23.5,96695,392.38
Sat Sep 30 11:41:36 2023,2832,0,0,0,23.5,96701,392.38
Sat Sep 30 11:41:36 2023,2843,0,0,0,23.5,96701,392.04
Sat Sep 30 11:41:36 2023,2843,0,0,0,23.5,96697,392.12
Sat Sep 30 11:41:36 2023,2845,0,0,0,23.5,96696,392.29
Sat Sep 30 11:41:36 2023,0,0,0,0,23.5,96687,392.29
Sat Sep 30 11:41:37 2023,2841,0,0,0,23.5,96697,391.69
Sat Sep 30 11:41:37 2023,2838,0,0,0,23.5,96695,392.29
Sat Sep 30 11:41:37 2023,2842,0,0,0,23.5,96700,392.29
Sat Sep 30 11:41:37 2023,2845,0,0,0,23.5,96702,392.55
Sat Sep 30 11:41:37 2023,0,0,0,0,23.5,96696,391.95
Sat Sep 30 11:41:38 2023,2844,0,0,0,23.4,96697,391.95
Sat Sep 30 11:41:38 2023,2842,0,0,0,23.4,96700,392.38
Sat Sep 30 11:41:38 2023,2844,0,0,0,23.4,96700,391.69
Sat Sep 30 11:41:38 2023,2842,0,0,0,23.4,96701,392.47
Sat Sep 30 11:41:38 2023,0,0,0,0,23.4,96698,392.38
Sat Sep 30 11:41:40 2023,2838,0,0,0,23.4,96701,392.29
Sat Sep 30 11:41:40 2023,2842,0,0,0,23.3,96696,391.95
Sat Sep 30 11:41:40 2023,2845,0,0,0,23.3,96703,392.29
Sat Sep 30 11:41:40 2023,0,0,0,0,23.3,96704,392.04
Sat Sep 30 11:41:40 2023,0,0,0,0,23.3,96700,392.55
Sat Sep 30 11:41:41 2023,2845,0,0,0,23.2,96697,392.38
Sat Sep 30 11:41:41 2023,2845,0,0,0,23.3,96709,391.08
Sat Sep 30 11:41:41 2023,2842,0,0,0,23.3,96714,391.17
Sat Sep 30 11:41:41 2023,0,0,0,0,23.3,96726,390.57
Sat Sep 30 11:41:41 2023,0,0,0,0,23.3,96727,390.31
Sat Sep 30 11:41:42 2023,2839,0,0,0,23.2,96714,389.96
Sat Sep 30 11:41:42 2023,2841,0,0,0,23.2,96715,390.74
Sat Sep 30 11:41:42 2023,0,0,0,0,23.2,96716,391.17
Sat Sep 30 11:41:42 2023,0,0,0,0,23.1,96701,392.81
Sat Sep 30 11:41:43 2023,2845,0,0,0,23.0,96694,392.9
Sat Sep 30 11:41:43 2023,2845,0,0,0,23.0,96693,392.73
Sat Sep 30 11:41:43 2023,0,0,0,0,23.0,96694,392.55
Sat Sep 30 11:41:43 2023,0,0,0,0,23.0,96685,393.07
Sat Sep 30 11:41:43 2023,2841,0,0,0,23.0,96693,392.81
Sat Sep 30 11:41:44 2023,2842,0,0,0,23.0,96692,393.59
Sat Sep 30 11:41:44 2023,0,0,0,0,23.0,96687,393.68
Sat Sep 30 11:41:44 2023,0,0,0,0,23.0,96691,393.16
Sat Sep 30 11:41:44 2023,2839,0,0,0,23.0,96687,393.33
Sat Sep 30 11:41:45 2023,2839,0,0,0,23.0,96690,393.25
Sat Sep 30 11:41:45 2023,0,0,0,0,23.0,96690,393.07
Sat Sep 30 11:41:45 2023,0,0,0,0,23.0,96695,392.73
Sat Sep 30 11:41:45 2023,2838,0,0,0,23.0,96693,392.99
Sat Sep 30 11:41:46 2023,2838,0,0,0,23.0,96697,392.55
Sat Sep 30 11:41:46 2023,0,0,0,0,23.0,96698,392.55
Sat Sep 30 11:41:46 2023,0,0,0,0,23.0,96690,392.9
Sat Sep 30 11:41:46 2023,2837,0,0,0,23.0,96697,392.64
Sat Sep 30 11:41:46 2023,2832,0,0,0,22.9,96694,392.04
Sat Sep 30 11:41:47 2023,0,0,0,0,22.9,96705,392.64
Sat Sep 30 11:41:47 2023,0,0,0,0,22.9,96701,392.55
Sat Sep 30 11:41:47 2023,2839,0,0,0,22.8,96694,392.38
Sat Sep 30 11:41:47 2023,2842,0,0,0,22.8,96696,392.9
Sat Sep 30 11:41:48 2023,0,0,0,0,22.8,96699,392.64
Sat Sep 30 11:41:48 2023,0,0,0,0,22.8,96692,393.33
Sat Sep 30 11:41:48 2023,2839,0,0,0,22.8,96692,393.07
Sat Sep 30 11:41:48 2023,2842,0,0,0,22.7,96689,393.25
Sat Sep 30 11:41:50 2023,0,0,0,0,22.7,96694,392.9
Sat Sep 30 11:41:50 2023,0,0,0,0,22.7,96695,392.99
Sat Sep 30 11:41:50 2023,2837,0,0,0,22.7,96694,392.99
Sat Sep 30 11:41:50 2023,2839,0,0,0,22.6,96692,392.9
Sat Sep 30 11:41:50 2023,2841,0,0,0,22.6,96694,393.07
Sat Sep 30 11:41:51 2023,0,0,0,0,22.6,96692,392.73
Sat Sep 30 11:41:51 2023,0,0,0,0,22.6,96694,392.73
Sat Sep 30 11:41:51 2023,2838,0,0,0,22.6,96694,392.81
Sat Sep 30 11:41:51 2023,2838,0,0,0,22.6,96692,392.99
Sat Sep 30 11:41:51 2023,2839,0,0,0,22.5,96690,392.99
Sat Sep 30 11:41:52 2023,0,0,0,0,22.6,96687,392.64
Sat Sep 30 11:41:52 2023,2827,0,0,0,22.6,96688,393.25
Sat Sep 30 11:41:52 2023,2839,0,0,0,22.5,96689,392.73
Sat Sep 30 11:41:52 2023,2838,0,0,0,22.5,96696,393.42
Sat Sep 30 11:41:52 2023,2838,0,0,0,22.5,96689,392.99
Sat Sep 30 11:41:53 2023,0,0,0,0,22.6,96709,391.78
Sat Sep 30 11:41:53 2023,2839,0,0,0,22.6,96703,392.04
Sat Sep 30 11:41:53 2023,2832,0,0,0,22.5,96697,392.47
Sat Sep 30 11:41:53 2023,2837,0,0,0,22.5,96701,392.73
Sat Sep 30 11:41:53 2023,2839,0,0,0,22.5,96698,392.99
Sat Sep 30 11:41:55 2023,0,0,0,0,22.5,96696,392.99
Sat Sep 30 11:41:55 2023,2838,0,0,0,22.4,96687,392.38
Sat Sep 30 11:41:55 2023,2837,0,0,0,22.4,96695,392.29
Sat Sep 30 11:41:55 2023,2838,0,0,0,22.4,96694,392.99
Sat Sep 30 11:41:55 2023,2843,0,0,0,22.4,96693,392.81
Sat Sep 30 11:41:56 2023,0,0,0,0,22.4,96696,392.29
Sat Sep 30 11:41:56 2023,2832,0,0,0,22.4,96697,392.99
Sat Sep 30 11:41:56 2023,2804,0,0,0,22.4,96689,393.25
Sat Sep 30 11:41:56 2023,2838,0,0,0,22.4,96690,393.07
Sat Sep 30 11:41:56 2023,2838,0,0,0,22.4,96690,393.33
Sat Sep 30 11:41:57 2023,0,0,0,0,22.3,96691,393.07
Sat Sep 30 11:41:57 2023,2835,0,0,0,22.3,96686,392.99
Sat Sep 30 11:41:57 2023,2838,0,0,0,22.3,96693,393.51
Sat Sep 30 11:41:57 2023,2841,0,0,0,22.3,96686,393.42
Sat Sep 30 11:41:57 2023,2841,0,0,0,22.3,96684,393.76
Sat Sep 30 11:41:58 2023,2836,0,0,0,22.3,96690,393.42
Sat Sep 30 11:41:58 2023,2836,0,0,0,22.3,96680,393.51
Sat Sep 30 11:41:58 2023,2839,0,0,0,22.2,96688,393.25
Sat Sep 30 11:41:58 2023,2837,0,0,0,22.2,96683,393.68
Sat Sep 30 11:41:59 2023,2837,0,0,0,22.3,96701,392.47
Sat Sep 30 11:41:59 2023,2838,0,0,0,22.3,96702,391.95
Sat Sep 30 11:41:59 2023,2847,0,0,0,22.3,96701,392.04
Sat Sep 30 11:41:59 2023,2841,0,0,0,22.3,96698,392.04
Sat Sep 30 11:41:59 2023,0,0,0,0,22.3,96702,391.95
Sat Sep 30 11:42:00 2023,2835,0,0,0,22.3,96711,391.86
Sat Sep 30 11:42:00 2023,2838,0,0,0,22.3,96700,391.86
Sat Sep 30 11:42:00 2023,2837,0,0,0,22.3,96701,391.95
Sat Sep 30 11:42:00 2023,2846,0,0,0,22.3,96699,392.38
Sat Sep 30 11:42:00 2023,0,0,0,0,22.4,96709,391.78
Sat Sep 30 11:42:02 2023,2815,0,0,0,22.4,96701,391.95
Sat Sep 30 11:42:02 2023,2839,0,0,0,22.4,96708,392.04
Sat Sep 30 11:42:02 2023,2836,0,0,0,22.4,96703,392.29
Sat Sep 30 11:42:02 2023,0,0,0,0,22.4,96705,392.12
Sat Sep 30 11:42:03 2023,2839,0,0,0,22.4,96706,391.86
Sat Sep 30 11:42:03 2023,2837,0,0,0,22.4,96700,392.12
Sat Sep 30 11:42:03 2023,2835,0,0,0,22.4,96700,392.29
Sat Sep 30 11:42:03 2023,0,0,0,0,22.4,96708,392.04
Sat Sep 30 11:42:04 2023,2006,0,0,0,22.5,96714,391.17
Sat Sep 30 11:42:04 2023,2835,0,0,0,22.5,96718,391.0
Sat Sep 30 11:42:04 2023,2838,0,0,0,22.5,96716,390.31
Sat Sep 30 11:42:04 2023,0,0,0,0,22.5,96729,389.36
Sat Sep 30 11:42:04 2023,0,0,0,0,22.6,96740,389.36
Sat Sep 30 11:42:05 2023,2834,0,0,0,22.6,96742,388.75
Sat Sep 30 11:42:05 2023,2838,0,0,0,22.6,96736,388.84
Sat Sep 30 11:42:05 2023,0,0,0,0,22.6,96733,389.27
Sat Sep 30 11:42:05 2023,0,0,0,0,22.6,96735,389.36
Sat Sep 30 11:42:06 2023,2835,0,0,0,22.6,96739,388.58
Sat Sep 30 11:42:06 2023,2848,0,0,0,22.6,96732,389.44
Sat Sep 30 11:42:06 2023,0,0,0,0,22.6,96733,389.01
